cntr	ra	dec
1741083301351034327	170.5550476	-83.1238383
232083301351042444	20.5834521	-83.1238378
1161083301351046394	118.2944957	-83.1238378
1741083301351035226	169.4044419	-83.1235703
580083301351045302	60.5881645	-83.1216407
1509083301351037279	146.9946471	-83.1216402
2554083301351046420	255.9817127	-83.1216391
464083301351026614	50.7269581	-83.1216387
3483083301351037936	345.387259	-83.1213646
2554083301351044938	256.1772442	-83.1210623
1625083301351035589	156.8362546	-83.1210621
1161083301351042884	116.7723824	-83.1210616
2903083301351036317	285.9139913	-83.12106
1161083301351026133	120.8710413	-83.1207992
696083301351040138	67.4341503	-83.1124827
1509083301351044591	150.9326401	-83.112482
2787083301351047841	282.5941328	-83.112482
464083301351047060	49.90128	-83.1124818
1858083301351038259	181.1842297	-83.1122159
3367083301351038406	332.4516974	-83.1122149
2206083301351041600	217.6492744	-83.112213
1393083301351040440	137.0839384	-83.1122112
3251083301351046004	326.6375994	-83.1122112
2090083301351026853	214.4502623	-83.111942
1974083301351041134	194.2661917	-83.1105906
348083301351041281	33.3117145	-83.1105891
2090083301351047250	211.0016572	-83.1105887
1974083301351037731	193.1620394	-83.1105871
3251083301351043470	324.7647527	-83.1103031
1625083301351024908	167.8639556	-83.1097591
116083301351026306	17.0020655	-83.109758
464083301351044005	45.8763067	-83.1097514
1161083301351046488	117.5349574	-83.1097487
696083301351035953	64.3279946	-83.1095024
232083301351041663	20.698717	-83.1069546
116083301351047755	16.3386397	-83.1069534
2322083301351049748	236.8139266	-83.1069525
2438083301351045121	244.6870633	-83.1069524
1741083301351041705	170.597331	-83.106671
696083301351045064	73.0990192	-83.1044628
1161083301351042983	115.7217399	-83.1044581
2671083301351047907	269.9313566	-83.1044576
929083301351040496	89.2420706	-83.1044575
2090083301351042496	205.7105948	-83.1041893
3367083301351041904	337.5491743	-83.1031298
929083301351042680	91.8342419	-83.1031264
2554083301351046971	254.765505	-83.1031259
464083301351047286	50.0551736	-83.1031257
1974083301351040432	194.5523244	-83.1028327
580083301351043153	58.7133211	-83.1017715
2671083301351045186	267.5334909	-83.1017695
812083301351038439	76.8711208	-83.1017667
2554083301351041180	250.5423713	-83.1017644
929083301351041593	90.8307108	-83.1015208
83301351045529	2.7442907	-83.0971493
929083301351047527	97.5794415	-83.0971493
1161083301351048553	120.9468054	-83.0971486
1161083301351046978	118.7614726	-83.0971468
348083301351047532	36.823001	-83.0968698
1161083301351043186	117.3666142	-83.0960464
2090083301351045321	208.3383454	-83.0960464
2206083301351037838	215.4864262	-83.0960464
2554083301351046555	254.750392	-83.096046
3367083301351047836	341.6947695	-83.0957868
2322083301351042561	229.8670844	-83.0954705
2438083301351044955	242.9843686	-83.0954692
1045083301351043780	103.4037444	-83.0954679
2206083301351049014	224.9448146	-83.0954678
1509083301351041804	147.0786949	-83.0952303
348083301351049793	40.5498924	-83.09523
1858083301351043044	185.0054887	-83.0952285
2903083301351042038	287.5792013	-83.0952284
2787083301351043498	279.3050447	-83.0952278
1045083301351037773	99.0105303	-83.0949731
2671083301351045962	269.2096727	-83.0949729
2438083301351044467	240.3655062	-83.0949725
2903083301351044644	290.1392156	-83.094969
3483083301351041031	348.7871438	-83.0949684
1393083301351048060	143.7961528	-83.0946838
2671083301351043488	267.3798008	-83.0938543
2322083301351051797	236.8301508	-83.0938537
2438083301351039728	238.5565902	-83.0938526
3135083301351045872	317.1469426	-83.0938524
2903083301351046127	293.3990447	-83.0935954
2322083301351047932	234.80494	-83.093327
83301351040061	357.2684001	-83.0933219
1277083301351039765	125.4520395	-83.0933186
2438083301351051647	248.0406694	-83.093318
3367083301351037963	331.5272874	-83.0929966
2903083301351046983	292.1714909	-83.091361
348083301351042641	32.3966991	-83.0913607
1625083301351046417	168.2637637	-83.09136
1509083301351041554	147.6636887	-83.09136
812083301351048218	85.9487031	-83.09112
2554083301351042475	253.4499895	-83.0831391
83301351038149	354.2878523	-83.0831356
2787083301351046084	280.6571296	-83.0831348
1741083301351042710	173.4560374	-83.0831332
812083301351041314	78.3607689	-83.0828745
1161083301351041929	112.8471511	-83.0812174
2787083301351048644	283.707373	-83.081217
929083301351042813	92.606739	-83.0812153
1277083301351042707	129.9228637	-83.0812152
2787083301351048619	282.9075243	-83.0809495
232083301351043944	22.0881454	-83.0798626
464083301351047745	48.6312287	-83.0798622
1161083301351048852	121.5277541	-83.079862
2554083301351042586	252.7825748	-83.0798603
2903083301351046751	292.6529149	-83.0796004
1509083301351038681	145.2554443	-83.0781919
3251083301351038930	320.7455131	-83.0781902
2090083301351040677	203.6911849	-83.0781893
696083301351042391	69.9190776	-83.0781891
1509083301351049057	155.6913525	-83.0779258
1625083301351040253	160.0273678	-83.0768121
3483083301351040674	347.3628487	-83.0768112
2554083301351040482	251.0057871	-83.0768104
1045083301351040837	102.503918	-83.0768089
83301351049371	4.4948586	-83.0765518
2787083301351043674	279.2276542	-83.0696562
2903083301351048329	294.5387404	-83.0696553
3251083301351045469	327.3568883	-83.0696537
2554083301351047244	258.5781375	-83.0696506
1509083301351038418	145.732807	-83.0694239
1741083301351037717	168.9205375	-83.0680697
3367083301351042391	335.8976582	-83.0680686
3251083301351043718	324.7044859	-83.0680676
232083301351047056	26.3158306	-83.0680656
3483083301351047149	352.8985564	-83.0677867
3367083301351040353	334.5712225	-83.0669223
2903083301351049626	296.0995445	-83.0669207
1161083301351039153	111.8047823	-83.0669188
348083301351042261	31.0662584	-83.0669184
1045083301351046181	107.2006201	-83.0666417
696083301351043584	69.5808811	-83.0666398
3135083301351041637	311.2264094	-83.0666372
1161083301351044016	115.4209759	-83.0666362
1625083301351044015	163.9942447	-83.0666326
696083301351048567	74.8647348	-83.0663578
464083301351047105	49.0076647	-83.0663576
464083301351043981	45.2516455	-83.0663574
1625083301351044216	166.2414659	-83.0663567
2903083301351042002	288.6961277	-83.0663566
2322083301351040651	227.7969381	-83.0660862
116083301351041321	8.1252855	-83.0652594
1858083301351041988	185.5132359	-83.0652591
1741083301351046587	176.593284	-83.0652576
232083301351039965	18.8994307	-83.0652569
1277083301351042116	127.5191503	-83.0650009
2903083301351041142	288.9451393	-83.0635785
3251083301351047497	330.2552988	-83.0635782
2206083301351046852	222.8485445	-83.0635779
116083301351043172	11.4666154	-83.0635776
2322083301351045417	232.7233566	-83.0633173
1509083301351041713	149.484823	-83.0597852
3483083301351041726	347.2924412	-83.0597851
580083301351043721	57.7172023	-83.0597834
696083301351045875	72.3383405	-83.0597822
1741083301351042731	173.3728974	-83.0595126
2554083301351047985	256.7994931	-83.0519161
1045083301351044857	106.2799357	-83.051916
1625083301351039859	158.8779864	-83.0519156
2671083301351044956	265.8705729	-83.0519139
3135083301351040123	311.8169736	-83.0516491
1161083301351047730	120.8538759	-83.0513538
2206083301351039486	215.9952966	-83.0513507
1741083301351037348	169.2930036	-83.0513502
1045083301351043211	103.6049768	-83.0513493
3019083301351043736	300.8717077	-83.0510725
1974083301351048623	203.200112	-83.0505561
3135083301351037850	308.0734051	-83.0505559
2787083301351044767	278.7812512	-83.0505555
3483083301351041959	347.6502888	-83.0505553
1858083301351044860	189.3408535	-83.0503022
929083301351044321	92.8261158	-83.0448431
2554083301351039840	251.2439494	-83.0448428
1277083301351043726	130.4888872	-83.0448425
116083301351044335	12.0065913	-83.0448384
1277083301351039964	126.3701952	-83.0445954
2671083301351048782	271.8208189	-83.0432362
2438083301351040438	238.7819507	-83.0432354
1509083301351048943	156.1877758	-83.0432353
1625083301351039524	160.8487718	-83.0432345
2322083301351045683	231.1546868	-83.0429651
580083301351044126	58.0634455	-83.0421399
348083301351049044	40.0106746	-83.0421389
2090083301351039911	204.3094271	-83.0421361
3367083301351047559	341.1453688	-83.0421358
2671083301351046029	269.2041253	-83.0418897
1509083301351041068	148.6009936	-83.0410848
2438083301351041809	238.9499455	-83.0410841
1161083301351043708	116.837658	-83.0410839
580083301351048588	63.0756022	-83.0410825
2322083301351039788	227.8433257	-83.0407915
348083301351049128	40.0682906	-83.0389492
1393083301351037255	134.617047	-83.0389483
2322083301351044374	232.8164302	-83.0389456
2090083301351040924	204.3148895	-83.0389446
3135083301351043596	314.0956745	-83.0386857
1741083301351046102	178.0139854	-83.0360024
1858083301351039770	182.4904866	-83.036002
2787083301351048073	280.8951933	-83.0360012
3019083301351038872	297.4553926	-83.0360012
1741083301351041034	172.5678814	-83.0357176
2322083301351045071	233.1768172	-83.034892
2903083301351041396	287.2090584	-83.0348915
929083301351038461	88.456251	-83.0348887
1161083301351046011	118.210128	-83.0348871
232083301351043429	23.5380481	-83.0345919
232083301351046960	24.8176315	-83.0343071
2090083301351048205	210.6968141	-83.0343067
1393083301351048457	143.6512094	-83.0343066
3019083301351040924	298.1846393	-83.0343054
3135083301351047164	318.7661176	-83.0340707
3251083301351042663	325.5175634	-83.0310002
2554083301351040864	250.2648755	-83.0309958
1974083301351038602	192.0279402	-83.0309957
2903083301351046056	291.7614655	-83.0309954
3135083301351044163	312.6839075	-83.0307287
580083301351048866	62.8458323	-83.0268696
812083301351040638	77.7571607	-83.0268674
2206083301351042718	221.6252148	-83.0268669
232083301351044397	23.9890227	-83.026865
812083301351038862	76.9215177	-83.0266155
83301351046452	2.246746	-83.0266154
3251083301351038306	319.6838222	-83.0266142
3019083301351049505	306.0564213	-83.0266136
1858083301351039602	183.3548106	-83.0266129
812083301351046492	85.1377753	-83.0263589
3135083301351041836	310.9164563	-83.0250062
232083301351042786	19.8288465	-83.0250051
1393083301351042288	140.5712434	-83.0250044
2438083301351048473	245.3838493	-83.0250004
232083301351044275	24.4236508	-83.0247264
232083301351044090	23.8607869	-83.0247261
2322083301351049763	237.0426777	-83.0247238
232083301351045550	24.2184074	-83.0247205
2554083301351039884	251.2393294	-83.0247205
2903083301351043834	291.2375009	-83.0244374
929083301351048651	98.6334079	-83.0230912
2438083301351047182	246.1339817	-83.0230909
83301351043528	0.6540913	-83.0230904
1858083301351048165	189.9722863	-83.0230896
2206083301351045193	223.4807252	-83.022843
1858083301351042523	186.0648158	-83.0225687
580083301351043329	57.5004587	-83.0225678
1509083301351048458	155.7548553	-83.0225673
1393083301351043532	139.6775037	-83.0225669
2903083301351041217	286.5855845	-83.0222918
3483083301351047012	352.389997	-83.0212277
929083301351037503	88.0754021	-83.0212276
696083301351043336	70.7841331	-83.0212235
2787083301351043431	275.3205923	-83.0212226
929083301351047465	98.3781195	-83.0209262
1393083301351041048	135.6568031	-83.0209258
2438083301351045177	243.8842373	-83.020925
929083301351043285	92.3750665	-83.0209246
3483083301351044455	351.6241416	-83.0209246
3135083301351038396	309.5764265	-83.0206823
116083301351048071	17.3356077	-83.0198814
812083301351045710	83.9617123	-83.0198801
2206083301351043393	220.2907587	-83.01988
1509083301351038546	146.9489393	-83.0198795
464083301351047795	49.1130739	-83.0196169
580083301351043629	57.51451	-83.0182525
2438083301351045518	244.4982741	-83.0182515
3367083301351037275	331.2739192	-83.0182475
580083301351044073	57.2650275	-83.0182472
2903083301351039312	285.0263847	-83.0179881
1509083301351048511	156.1946993	-83.0131066
1858083301351047879	190.4899424	-83.0131059
2090083301351042037	206.9328495	-83.0131051
2554083301351045768	255.9025466	-83.0131038
812083301351042942	80.1889423	-83.0128537
2090083301351048046	210.8374049	-83.0104603
1858083301351040355	183.7511872	-83.01046
3019083301351045926	304.2060902	-83.0104591
1974083301351040965	196.0465522	-83.0104586
2903083301351039006	284.8605322	-83.0101791
232083301351041423	21.4966426	-83.0101769
3367083301351044142	338.6481439	-83.0101764
464083301351042158	43.1010235	-83.0101755
1509083301351048703	156.0937937	-83.0101737
696083301351046027	73.0800751	-83.0099181
812083301351037839	75.8738789	-83.0093407
1858083301351043548	186.53871	-83.00934
2554083301351049488	259.5484532	-83.0093397
1509083301351048984	156.5911012	-83.0093392
1277083301351040853	126.9697908	-83.009069
1045083301351045641	105.881196	-83.0023748
1509083301351047619	155.1623309	-83.0023735
2554083301351046721	254.7780723	-83.0023722
2671083301351039726	261.3444514	-83.0023709
1045083301351040057	103.2241634	-83.0021043
580083301351038919	53.8010296	-83.0010247
2554083301351048663	258.0424609	-83.0010208
1741083301351042626	173.3476448	-83.001019
1509083301351046575	152.5105818	-83.001019
580083301351046299	60.9369541	-83.0007557
2206083301351041534	217.6276948	-82.9996733
1509083301351043015	151.9382762	-82.999673
3019083301351043560	301.6066526	-82.9996724
3367083301351045542	338.2932618	-82.9996716
2438083301351051901	248.0299822	-82.9993767
1277083301351036505	122.8303119	-82.9971838
1741083301351049325	178.0714947	-82.9971824
2787083301351050227	284.0857068	-82.9971816
2554083301351049655	260.6362994	-82.9971788
812083301351043749	80.5322398	-82.9969062
464083301351045090	46.2430067	-82.9944023
3251083301351042766	325.1324576	-82.9944019
116083301351047936	16.5584488	-82.9944016
580083301351042581	58.6095735	-82.9944005
2322083301351045321	232.5021349	-82.9941507
1625083301351046843	167.7069096	-82.9933413
812083301351044937	83.3480922	-82.9933409
2903083301351049473	295.1689763	-82.9933389
3483083301351039017	345.5096561	-82.9933374
83301351046836	3.0538458	-82.993069
2438083301351050457	247.8970511	-82.9917627
232083301351043790	23.0216848	-82.9917618
1858083301351039615	182.7641423	-82.9917601
3135083301351049547	318.0717013	-82.9917565
2438083301351039985	239.2698289	-82.9914701
3483083301351044424	350.4394846	-82.990923
2438083301351045292	244.0684065	-82.9909216
1161083301351043487	117.3154753	-82.9909196
2438083301351048219	246.0710828	-82.9909178
3135083301351043697	314.7795246	-82.9906591
2322083301351042426	229.8767867	-82.9895311
812083301351040607	78.1598634	-82.9895309
2090083301351048031	212.4729591	-82.9895294
696083301351045163	71.2962595	-82.9895286
116083301351037639	7.3644231	-82.9892917
3483083301351042266	348.7649594	-82.9892916
2322083301351047424	234.2708753	-82.9892911
348083301351039275	29.4103712	-82.9892901
2322083301351046054	231.0629234	-82.9892895
1045083301351037935	99.1379227	-82.989033
2903083301351038732	284.6759651	-82.9885106
348083301351047234	37.4324277	-82.9885089
3251083301351049446	330.0859412	-82.9885082
1277083301351037351	122.7381334	-82.9885067
580083301351038907	53.5456619	-82.9882545
464083301351049394	51.8340411	-82.9876793
1393083301351040433	136.6484505	-82.9876793
3367083301351041188	335.4072772	-82.9876791
1741083301351044396	173.7554311	-82.9876745
929083301351047511	96.8333235	-82.9873956
1161083301351048803	120.931923	-82.9830674
232083301351047419	27.0456186	-82.9830667
812083301351043671	80.5999741	-82.9830666
1625083301351036897	157.9525337	-82.9830661
1393083301351040867	136.6005956	-82.9827922
116083301351046540	13.5042232	-82.981978
116083301351047237	13.8958672	-82.981977
1741083301351046645	177.199167	-82.981977
3019083301351043618	301.5737868	-82.981975
2903083301351041969	287.783599	-82.9817068
2554083301351048085	259.1114834	-82.9817062
2322083301351043500	229.5153956	-82.9817057
3251083301351040523	322.5794595	-82.9817056
1974083301351042902	198.0057474	-82.9817043
1741083301351047058	177.0523664	-82.9814434
2787083301351041958	275.8724199	-82.9814406
2671083301351048046	270.6091856	-82.98144
464083301351045254	47.2606395	-82.9814382
3367083301351042086	337.5099443	-82.9814354
1625083301351037312	157.5888553	-82.9811438
3135083301351038862	309.5446242	-82.9770805
1625083301351046049	164.6832146	-82.9770782
696083301351038274	64.3343679	-82.977076
348083301351046283	37.3039989	-82.9770744
2671083301351046841	269.5842933	-82.9768231
2903083301351046459	293.7902177	-82.9717272
232083301351039073	19.2914958	-82.9717267
2090083301351047167	210.9382064	-82.9717264
2206083301351038274	215.5610423	-82.971725
116083301351043823	10.3727858	-82.9714696
1741083301351038882	169.5388996	-82.9709244
464083301351046027	47.6910048	-82.9709243
2206083301351041518	219.3464164	-82.9709243
3135083301351048711	317.9476196	-82.9709235
3019083301351048821	305.9953643	-82.9706759
1858083301351048755	191.4258882	-82.9703874
2787083301351046294	281.225401	-82.9703861
116083301351040106	9.6010337	-82.9703855
83301351045411	3.0849111	-82.970384
929083301351042464	94.1177546	-82.9700821
464083301351048811	52.2331297	-82.9629794
2554083301351039770	250.6643064	-82.9629794
1974083301351043127	196.8791999	-82.9629784
83301351043959	359.8709335	-82.9629776
3483083301351041690	348.2706984	-82.9627255
2438083301351047046	246.7975939	-82.9605577
696083301351042474	69.6214073	-82.9605575
2671083301351048317	272.1983595	-82.9605575
2554083301351047459	258.5704621	-82.9605573
929083301351043190	93.0834483	-82.9603062
1974083301351048709	202.103454	-82.9603056
3367083301351039051	335.267066	-82.9603041
2903083301351045918	291.7370219	-82.9603034
2206083301351041872	216.9261132	-82.9602998
2322083301351041738	230.3808638	-82.9600445
929083301351045915	95.8074843	-82.9600442
3019083301351046844	305.4248633	-82.9600416
2903083301351040645	287.1798166	-82.9600395
696083301351042159	68.5252164	-82.9600383
1858083301351043362	186.3115212	-82.9597894
1741083301351040804	170.6487111	-82.9589224
1045083301351043205	104.0662284	-82.9589212
1161083301351038652	111.2923667	-82.9589183
2903083301351047300	293.3163526	-82.9589164
2554083301351048170	257.985716	-82.9586515
3019083301351043406	301.2799486	-82.9573504
2554083301351048456	259.200712	-82.9573485
1393083301351045213	142.4284523	-82.9573473
580083301351040613	55.6285385	-82.9573471
580083301351045425	61.6767677	-82.9570689
3367083301351040458	335.1726045	-82.9570688
1858083301351043571	185.9676781	-82.957067
3135083301351042589	312.9803873	-82.957067
1277083301351039838	124.3845613	-82.9570667
1393083301351048073	143.3664292	-82.956788
3135083301351041260	310.0761587	-82.9567874
3135083301351038603	308.7993272	-82.9567873
2322083301351042092	228.672203	-82.9567864
580083301351038817	53.4735424	-82.9567827
929083301351044913	96.4652752	-82.9565271
2554083301351039425	251.4362078	-82.955937
1625083301351041067	159.8100723	-82.9559363
3483083301351036775	342.6445993	-82.9559362
2787083301351047150	281.8764062	-82.9559358
2438083301351047193	245.5866668	-82.9556893
1509083301351038692	145.9875969	-82.9556852
1625083301351039537	160.59773	-82.955684
2206083301351043832	221.5670564	-82.9556831
3483083301351045673	353.6385255	-82.9556824
1858083301351041622	186.6478944	-82.9554197
1741083301351040932	172.4327572	-82.9533077
3019083301351039570	297.2197639	-82.953307
3483083301351040503	347.4818091	-82.9533043
2322083301351051771	237.1945879	-82.9533037
2438083301351045194	243.5729453	-82.953025
3483083301351039417	345.0249029	-82.9505735
116083301351040776	8.6737468	-82.9505727
2671083301351045631	267.3805122	-82.9505724
1858083301351038178	180.2817183	-82.950572
1858083301351044141	189.2069641	-82.9503182
580083301351043807	58.7562017	-82.9465731
812083301351043055	81.1632836	-82.9465711
1393083301351048446	143.2362921	-82.9465684
3019083301351046526	303.334852	-82.9465663
812083301351040738	77.9952582	-82.9463144
2671083301351046574	269.0833599	-82.9454942
1741083301351039962	170.8844447	-82.9454929
3251083301351042578	324.1619846	-82.9454925
1509083301351039071	146.1070652	-82.9454919
1509083301351046281	153.8433244	-82.9452575
1509083301351042843	151.903758	-82.9411474
2206083301351047453	224.9737149	-82.9411472
348083301351047502	37.5868184	-82.9411454
3019083301351046459	303.6453876	-82.9411434
1625083301351042761	161.6450467	-82.9408728
2671083301351039857	261.5895379	-82.9398122
3019083301351047183	305.5600828	-82.9398117
3483083301351037263	343.7253244	-82.9398096
929083301351041840	91.6142261	-82.9398092
3367083301351043330	336.7083054	-82.9395307
464083301351049530	52.0487165	-82.9395304
812083301351043813	81.004229	-82.9395294
580083301351041026	55.8351659	-82.9395283
1393083301351041630	135.6024213	-82.9395252
2322083301351043001	229.5069982	-82.9392509
2206083301351041309	216.9641713	-82.9389606
1625083301351039392	159.0087622	-82.9389599
696083301351037360	65.4765611	-82.9389565
83301351040513	358.5273771	-82.9389561
2438083301351042330	240.2962179	-82.9387148
696083301351043701	69.2777721	-82.9370176
2787083301351042057	275.4691977	-82.9370167
3135083301351048350	318.3705892	-82.9370147
696083301351038790	64.8190149	-82.9370138
1393083301351044651	141.9713338	-82.9367597
812083301351042460	80.1786194	-82.9353968
1974083301351041066	194.4778762	-82.935396
1625083301351038901	158.6241571	-82.9353955
1974083301351038471	191.9111358	-82.9353955
83301351042851	359.9623146	-82.9351378
1277083301351038100	124.7161936	-82.9351363
3135083301351046812	315.9191155	-82.9351351
232083301351038557	17.5768741	-82.9351349
3019083301351042774	302.48064	-82.9351342
696083301351043098	69.4578237	-82.9348694
1393083301351039437	138.0005966	-82.9343459
116083301351047021	15.2809384	-82.934345
2322083301351042519	230.3419406	-82.934345
1393083301351043600	139.5701478	-82.9343429
3135083301351041028	311.4708908	-82.9340675
2671083301351042092	265.6688735	-82.9335532
348083301351047342	37.8210374	-82.9335515
2090083301351044711	209.0774438	-82.9335515
2206083301351048095	224.9296615	-82.9335494
1509083301351048605	154.8455322	-82.9332595
1045083301351045768	107.7856542	-82.9329638
2903083301351039003	285.3144356	-82.9329608
2787083301351048974	284.164996	-82.9329604
116083301351042516	8.6450682	-82.9329591
3251083301351041046	323.8062969	-82.932685
348083301351044350	36.1060798	-82.9313846
2206083301351045476	222.6837394	-82.9313832
2903083301351039469	286.4543327	-82.9313829
83301351044405	0.4414845	-82.9313811
1393083301351047893	143.9995573	-82.9311158
1509083301351039130	145.7506165	-82.9279389
2554083301351042958	252.5248524	-82.9279385
2322083301351040675	227.9356861	-82.9279378
116083301351042785	10.8117779	-82.9279364
1393083301351037688	133.7636248	-82.9276552
1277083301351043697	131.4854796	-82.9254993
3019083301351042977	301.1922221	-82.9254948
3135083301351038772	309.1015569	-82.9254944
1161083301351040146	114.2704504	-82.9254924
1393083301351039570	137.1021194	-82.9252318
2090083301351041727	207.5081707	-82.9249544
1858083301351042641	185.4128725	-82.9249475
83301351042673	0.8363434	-82.9249472
3251083301351037140	320.4447302	-82.9249472
2206083301351039340	215.8492672	-82.924665
1741083301351048200	178.4072382	-82.9222536
929083301351044260	93.2445497	-82.922252
1161083301351041782	114.4754151	-82.9222507
464083301351046937	47.8520272	-82.92225
812083301351045707	84.585551	-82.9219738
580083301351040350	54.3851686	-82.9182071
1277083301351037761	123.302721	-82.9182032
1974083301351042813	197.4480601	-82.9182011
3135083301351046104	315.9834269	-82.918199
3483083301351038058	345.958902	-82.9179318
116083301351038988	6.9943628	-82.9157846
464083301351049725	51.5240077	-82.9157831
3367083301351041640	335.678953	-82.9157827
464083301351040260	40.9380481	-82.9157824
1045083301351045785	107.2482644	-82.9155313
1393083301351038364	133.9970613	-82.9152789
116083301351043979	11.4727256	-82.9152788
2903083301351042910	290.0224171	-82.9152756
1974083301351038252	192.1930817	-82.9152742
3251083301351045552	328.1338545	-82.91503
3483083301351043714	351.0567247	-82.9131937
2554083301351043843	252.4397799	-82.9131934
3367083301351038357	332.1117424	-82.9131934
696083301351044980	71.1258632	-82.9131926
83301351044770	0.3122989	-82.9128925
2554083301351049054	257.5774081	-82.9108029
2671083301351043676	265.9294863	-82.910802
232083301351037996	18.5266986	-82.9108003
1161083301351048431	121.3653147	-82.9108003
812083301351039161	76.0405881	-82.9105606
1277083301351047006	132.114839	-82.9094901
2322083301351039422	228.2505855	-82.9094899
3367083301351046904	342.4500748	-82.9094879
2438083301351048550	245.1582746	-82.9094871
83301351044507	358.91843	-82.9092275
2090083301351046003	207.8954756	-82.9092264
696083301351040265	67.610428	-82.9092248
2090083301351041708	207.2080897	-82.9092242
1974083301351048434	201.7635392	-82.9092241
3367083301351039188	333.7143735	-82.9089654
1858083301351040398	182.148819	-82.9065574
580083301351042750	57.9286376	-82.9065563
1045083301351044375	105.0748804	-82.9065556
1045083301351045494	106.9249528	-82.9065554
696083301351045300	71.0326065	-82.9062956
232083301351039321	16.9983642	-82.9062946
1974083301351045889	200.8413595	-82.9062943
1741083301351038026	169.287382	-82.9062915
348083301351049353	39.0713257	-82.9062896
1974083301351047126	200.4806328	-82.9060188
3251083301351038688	321.1929232	-82.9017617
929083301351040106	90.7882326	-82.9017616
696083301351045238	72.1991452	-82.9017608
1393083301351042254	140.5130702	-82.9017585
580083301351042858	59.057596	-82.9014936
348083301351044677	33.826556	-82.8982886
2322083301351045218	232.5065402	-82.8982881
580083301351038713	52.7443102	-82.8982858
812083301351043708	80.5760186	-82.8982857
3251083301351038126	320.4576503	-82.898007
83301351048755	4.7857271	-82.8969336
812083301351048305	86.8992959	-82.8969317
1277083301351042909	131.0995612	-82.8969313
2438083301351041151	240.0554203	-82.8969308
1625083301351045604	166.2639601	-82.8966576
696083301351041255	66.2285792	-82.896126
2787083301351048971	284.461543	-82.8961258
696083301351037474	64.1140063	-82.8961209
2206083301351044568	220.1980938	-82.8961153
1858083301351040148	183.9899049	-82.8958662
3367083301351040931	333.8130525	-82.8958621
1161083301351043535	114.9255994	-82.8958614
2090083301351043332	207.3441797	-82.8958614
2554083301351043174	253.4205035	-82.8958599
2671083301351046670	270.7990352	-82.8956114
3135083301351041367	312.2607181	-82.8950355
2438083301351043775	241.5725351	-82.8950352
580083301351046089	59.7711799	-82.8950345
83301351038341	354.7047484	-82.895033
2787083301351045531	278.3335984	-82.8947693
1509083301351043281	150.0915314	-82.8942514
2787083301351045204	278.9451264	-82.894251
1277083301351039304	125.7878053	-82.8942507
2090083301351045953	208.0483952	-82.8942498
1045083301351040971	102.2572482	-82.8939697
1277083301351046119	131.5947814	-82.8862959
3251083301351048214	330.4198415	-82.8862928
1277083301351047172	132.2367419	-82.8862926
1393083301351048154	143.2709114	-82.8862915
3135083301351043433	313.0890134	-82.8860112
1625083301351046658	167.716527	-82.8854739
1393083301351046807	142.236069	-82.8854734
2322083301351041478	230.1672726	-82.885473
3483083301351039263	344.8349512	-82.8854717
696083301351047588	74.8393514	-82.8852061
116083301351038856	6.5184151	-82.8843814
2206083301351049113	226.3016752	-82.8843812
580083301351044008	58.5863542	-82.8843798
2903083301351041707	287.1267932	-82.8843778
1858083301351040060	184.4286605	-82.8841299
812083301351043276	81.1263566	-82.8841256
348083301351039733	30.6460058	-82.8841247
3019083301351041558	300.5583331	-82.8841235
2903083301351040500	287.033568	-82.8841217
2438083301351042026	240.1822757	-82.8838783
3483083301351045224	354.1497328	-82.8822357
2554083301351046112	256.472638	-82.8822354
929083301351046546	95.6776418	-82.8822339
3135083301351040153	311.752509	-82.882233
2090083301351044479	209.7845096	-82.8819729
2322083301351050597	237.7958451	-82.879621
2903083301351044992	291.1972824	-82.8796202
83301351045957	2.8295483	-82.8796195
2090083301351041936	205.5467754	-82.8796193
2322083301351050273	237.7278715	-82.8793666
464083301351040053	41.150054	-82.8782894
1161083301351043380	114.8836798	-82.8782869
2554083301351051576	259.3245207	-82.8782866
3251083301351041097	322.4112494	-82.8782847
116083301351040050	6.7836427	-82.8780434
1858083301351047192	189.9912622	-82.8767246
1393083301351040233	137.0062099	-82.8767235
116083301351045587	13.2149219	-82.8767225
1393083301351047313	143.7133133	-82.8767224
1509083301351045568	153.3842048	-82.8764689
3251083301351043407	324.0178533	-82.8751234
2554083301351047747	257.6691882	-82.875123
1858083301351037208	181.738002	-82.8751217
1277083301351037819	123.0530097	-82.8751216
2554083301351040769	251.5447829	-82.8748857
1858083301351040755	184.3018658	-82.8702499
580083301351041724	56.2370373	-82.8702463
1974083301351043484	198.3768903	-82.870245
3483083301351041673	348.4941957	-82.8702449
2438083301351049899	248.4778817	-82.86995
1277083301351045012	133.4888	-82.8639233
2787083301351046744	282.4586973	-82.8639221
1858083301351048242	189.952331	-82.8639211
3367083301351045031	338.2954283	-82.8639207
83301351043022	359.515471	-82.8636277
348083301351047059	37.9654172	-82.8636275
1393083301351037904	135.4512903	-82.8636265
83301351039054	355.6980193	-82.8636254
2671083301351038655	261.4702128	-82.863623
232083301351038669	19.4230376	-82.8633889
929083301351044590	91.7578632	-82.8628438
3019083301351046848	303.3095525	-82.8628391
2554083301351048100	258.3802506	-82.8628387
3019083301351038524	297.6446691	-82.8628378
580083301351048062	62.5197667	-82.8625661
812083301351039069	76.8757128	-82.8578868
3019083301351046476	304.8535407	-82.8578867
580083301351040981	54.3346372	-82.857886
